id_paquete,cedis,estado,hora_recolectado,hora_creacion,hora_entregado,hora_falla
9a7c7231-0f54-481b-bcba-dc985d38315f,mexico 001,SUCCESSFUL,2021-12-11T09:28:29.783000,2021-12-09T16:39:23.707000,2021-12-11T11:18:48.369000,
25404e0c-e324-422d-ac8b-e41209eaf867,mexico 001,FAILED,2021-12-11T09:28:29.783000,2021-12-09T16:39:26.332000,,2021-12-11T14:19:59.151000
0ac82449-1c22-4bbb-a8ae-690aa7460629,mexico 001,SUCCESSFUL,2021-12-11T09:28:29.783000,2021-12-09T16:39:23.705000,2021-12-11T12:46:06.977000,
c83a05ad-9ace-439c-87be-36a9bdd2b9ec,mexico 001,SUCCESSFUL,2021-12-11T09:28:29.783000,2021-12-09T16:39:23.705000,2021-12-11T12:29:43.088000,
f74e5d10-45e6-4060-8566-69c64ae1b057,mexico 001,FAILED,2021-12-11T09:28:29.783000,2021-12-09T16:39:27.155000,,2021-12-11T13:22:21.902000
f9fdcda5-5d76-4d9f-93ba-e64b31f99949,mexico 001,SUCCESSFUL,2021-12-11T09:28:29.783000,2021-12-09T16:39:36.469000,2021-12-11T11:59:57.113000,
ea6a39f7-05c1-4d75-a2d0-0ad0cceb0649,mexico 001,SUCCESSFUL,2021-12-11T09:28:29.783000,2021-12-09T16:39:23.705000,2021-12-11T14:43:38.466000,
4d63b3c4-f56b-4584-9654-5c2f6981bbac,mexico 001,SUCCESSFUL,2021-12-11T09:28:29.783000,2021-12-09T16:39:27.155000,2021-12-11T14:57:54.380000,
a22b94a1-f7c9-4703-b6ba-7733571f8d86,mexico 001,SUCCESSFUL,2021-12-11T09:28:29.783000,2021-12-09T16:39:26.242000,2021-12-11T12:15:22.930000,2021-12-11T11:44:34.652000
6db61307-1580-4867-895c-8353a9d460af,mexico 001,FAILED,2021-12-11T09:28:29.783000,2021-12-09T16:39:23.705000,,2021-12-11T13:55:40.323000
a2a81c53-f135-4de3-8186-c252a8920d47,mexico 001,FAILED,2021-12-10T08:13:15.401000,2021-12-08T16:51:18.955000,,2021-12-10T10:46:19.341000
55e8419c-3482-43b3-b5a1-2044f9288bb6,mexico 001,FAILED,2021-12-10T08:13:15.401000,2021-12-08T16:51:14.349000,,2021-12-10T12:55:02.782000
27c6470d-8348-4d06-9768-f83cab6c7ead,mexico 001,SUCCESSFUL,2021-12-10T08:13:15.401000,2021-12-08T16:51:11.801000,2021-12-10T10:18:49.547000,
3352572e-d4dc-4c3a-8220-93ea518895e9,mexico 001,SUCCESSFUL,2021-12-10T08:13:15.401000,2021-12-08T16:51:14.286000,2021-12-10T12:44:12.872000,
b3f8e795-61d3-4de9-8631-52ee1b829380,mexico 001,SUCCESSFUL,2021-12-10T08:13:15.401000,2021-12-08T16:51:18.321000,2021-12-10T12:21:33.571000,
ff293abb-183e-4870-b558-51af346334f0,mexico 001,SUCCESSFUL,2021-12-10T08:13:15.401000,2021-12-08T16:51:18.321000,2021-12-10T09:31:06.484000,
eb0cc8de-6a78-40dd-8e9d-d2c2659acefe,mexico 001,SUCCESSFUL,2021-12-10T08:13:15.401000,2021-12-08T16:51:14.281000,2021-12-10T09:16:16.131000,
066af32a-3c9b-460d-8c83-87680a0e910e,mexico 001,SUCCESSFUL,2021-12-10T08:13:15.401000,2021-12-08T16:51:14.286000,2021-12-10T12:43:54.409000,
233f78d8-d871-4a99-9ea0-74bd2ea190e5,mexico 001,SUCCESSFUL,2021-12-10T08:13:15.401000,2021-12-08T16:51:18.955000,2021-12-10T11:49:28.405000,
104deba4-2ee6-4324-a6c9-ca88066b61f7,mexico 001,SUCCESSFUL,2021-12-10T08:40:54.621000,2021-12-08T16:51:11.802000,2021-12-10T14:05:21.364000,
cecadf18-31bb-48df-9591-28157bb8e0bb,mexico 001,FAILED,2021-12-10T08:40:54.621000,2021-12-08T16:51:17.475000,,2021-12-10T15:19:49.506000
b4c73ef3-f0b7-4296-ab90-923060274600,mexico 001,FAILED,2021-12-10T08:40:54.621000,2021-12-08T16:51:11.799000,,2021-12-10T14:20:37.037000
3d2abe6a-9ba3-40a7-a919-afb09935ce5a,mexico 001,FAILED,2021-12-10T08:40:54.621000,2021-12-08T16:51:14.284000,,2021-12-10T10:36:13.161000
8e6981c4-7402-4c40-a9e0-814f77cdb220,mexico 001,FAILED,2021-12-10T08:40:54.621000,2021-12-08T16:51:18.955000,,2021-12-10T13:52:21.197000
f9f08a42-9cf7-4a54-8643-0b24b627857c,mexico 001,SUCCESSFUL,2021-12-10T08:40:54.621000,2021-12-08T16:51:14.349000,2021-12-10T11:16:12.978000,
34a5b676-224b-4813-b28e-3f7cbd88a34f,mexico 001,SUCCESSFUL,2021-12-10T08:40:54.621000,2021-12-08T16:51:11.801000,2021-12-10T15:31:45.129000,
e727ed2b-9b51-488a-831d-bacb17ae7bda,mexico 001,FAILED,2021-12-10T08:40:54.621000,2021-12-08T16:51:14.375000,,2021-12-10T09:27:18.417000
635a453d-e8af-4722-b227-cf879cbe1dfc,mexico 001,FAILED,2021-12-10T08:40:54.621000,2021-12-08T16:51:18.955000,,2021-12-10T13:50:32.884000
859be34f-42d6-42d7-b125-40d4d0a3cc37,mexico 001,FAILED,2021-12-10T08:40:54.621000,2021-12-08T16:51:16.946000,,2021-12-10T09:50:53.563000
dea7eca5-0c7f-4b5d-b43e-50cd48bfdb39,mexico 001,SUCCESSFUL,2021-12-10T08:40:54.621000,2021-12-08T16:51:13.848000,2021-12-10T11:54:29.335000,
0e451b39-e047-464f-b502-eb6ba18eedbd,mexico 001,SUCCESSFUL,2021-12-10T08:40:54.621000,2021-12-08T16:51:16.946000,2021-12-10T13:07:51.996000,
57cdf15b-a860-4476-991f-11a967d7d43f,mexico 001,SUCCESSFUL,2021-12-10T08:40:54.621000,2021-12-08T16:51:11.802000,2021-12-10T13:31:23.797000,
a098115e-98c6-4544-8e83-87a4ad39a3f4,mexico 001,SUCCESSFUL,2021-12-10T08:40:54.621000,2021-12-08T16:51:11.801000,2021-12-10T14:32:34.164000,
61beccaa-19ec-4200-a9e8-f972e9f7be71,mexico 001,FAILED,2021-12-10T08:40:54.621000,2021-12-08T16:51:14.284000,,2021-12-10T10:18:56.978000
24d58ee2-9bfe-42ae-96e3-5ea678d4eb05,mexico 001,SUCCESSFUL,2021-12-10T09:00:31.364000,2021-12-08T16:51:14.349000,2021-12-10T12:19:30.875000,
d85ad62e-d7ab-483e-abba-b13923a7f9e7,mexico 001,SUCCESSFUL,2021-12-10T09:00:31.364000,2021-12-08T17:13:16.884000,2021-12-10T11:41:05.482000,
72207cd3-b8ef-4307-bfb6-8c03c668eca1,mexico 001,SUCCESSFUL,2021-12-10T09:00:31.364000,2021-12-08T16:51:14.349000,2021-12-10T12:18:35.675000,
822f9797-4e39-4de5-83cc-2e017765b325,mexico 001,SUCCESSFUL,2021-12-10T09:00:31.364000,2021-12-08T16:51:13.847000,2021-12-10T13:22:02.735000,
bcf30811-6f9a-4b45-9351-c8e6044992ea,mexico 001,SUCCESSFUL,2021-12-10T09:00:31.364000,2021-12-08T16:51:14.349000,2021-12-10T12:17:31.590000,
a8a1fd8c-292e-498d-a9f9-ae9ccd2e8b71,mexico 001,SUCCESSFUL,2021-12-11T09:58:00.667000,2021-12-09T16:39:27.156000,2021-12-11T17:36:31.700000,
1cb88875-6cb5-42c5-a87e-869a47ebeb88,mexico 001,FAILED,2021-12-11T09:58:00.667000,2021-12-09T16:39:23.707000,,2021-12-11T14:46:05.174000
455609e9-66a0-429b-b3d1-64c4982b086c,mexico 001,SUCCESSFUL,2021-12-11T09:58:00.667000,2021-12-09T16:39:23.710000,2021-12-11T16:14:30.881000,
3ac3b21f-92aa-4a70-8edd-ccaaae44628c,mexico 001,FAILED,2021-12-11T09:58:00.667000,2021-12-09T16:39:23.706000,,2021-12-11T14:56:40.502000
e01e1a1a-0521-4364-bccb-098f04760ffc,mexico 001,FAILED,2021-12-11T09:58:00.667000,2021-12-09T16:39:24.652000,,2021-12-11T15:25:51.072000
fa148087-7efa-4a9b-96da-1ae3634e1170,mexico 001,SUCCESSFUL,2021-12-11T09:58:00.667000,2021-12-09T16:39:23.705000,2021-12-11T15:50:14.144000,
dc377b7a-02db-42c5-b55f-d3cc8077b5d1,mexico 001,FAILED,2021-12-11T09:58:00.667000,2021-12-09T16:39:23.705000,,2021-12-11T15:20:25.525000
768cbcae-a452-46ac-aae1-e70a9aab7a94,mexico 001,FAILED,2021-12-11T09:58:00.667000,2021-12-09T16:39:24.652000,,2021-12-11T16:23:45.900000
216360cc-2fe8-4ba7-87e2-b47e73e1cddb,mexico 001,SUCCESSFUL,2021-12-11T09:58:00.667000,2021-12-09T16:39:26.327000,2021-12-11T18:39:32.413000,
16d8102c-cd49-4de7-ad0d-563d63674db3,mexico 001,SUCCESSFUL,2021-12-11T09:58:00.667000,2021-12-09T16:39:26.242000,2021-12-11T18:18:19.946000,
5650871f-abe2-426f-a297-ccc5a1a3aa69,mexico 001,FAILED,2021-12-11T09:58:00.667000,2021-12-09T16:39:23.705000,,2021-12-11T17:07:11.820000
ac5c90e9-61e7-4c5e-bad8-81bca7b696ca,mexico 001,FAILED,2021-12-11T09:58:00.667000,2021-12-09T16:39:24.652000,,2021-12-11T17:20:45.492000
3cf90720-dadf-4ffe-aaac-64e50dc290b3,mexico 001,SUCCESSFUL,2021-12-11T09:58:00.667000,2021-12-09T16:39:24.140000,2021-12-11T18:47:28.086000,
6ead6472-8d6b-428d-b842-bd00e61ff0ac,mexico 001,SUCCESSFUL,2021-12-11T09:58:00.667000,2021-12-09T16:39:26.567000,2021-12-11T18:31:35.416000,
e1b8c028-be94-43dc-b05d-f74d484e624a,mexico 001,SUCCESSFUL,2021-12-11T09:58:00.667000,2021-12-09T16:39:25.543000,2021-12-11T17:57:11.781000,
ff509cd0-f243-4628-94fd-6d5e4a083fd1,mexico 001,SUCCESSFUL,2021-12-13T08:00:14.918000,2021-12-10T17:04:59.161000,2021-12-13T09:44:49.334000,
8bc1edc3-8f0e-448d-b714-fdaabf1ad62f,mexico 001,SUCCESSFUL,2021-12-13T08:00:14.918000,2021-12-10T17:04:56.471000,2021-12-13T10:21:10.970000,
6d7d0f97-de20-4572-95ce-dc154269a320,mexico 001,FAILED,2021-12-13T08:00:14.918000,2021-12-10T17:04:55.960000,,2021-12-13T08:47:52.585000
9c319099-ce45-4325-a7a8-9f7022ebd64b,mexico 001,FAILED,2021-12-13T08:00:14.918000,2021-12-10T17:04:55.960000,,2021-12-13T09:08:14.380000
2165a0c1-db0e-4a45-af32-b0e199fef154,mexico 001,SUCCESSFUL,2021-12-13T08:00:14.918000,2021-12-10T17:04:58.940000,2021-12-13T10:39:03.656000,
85f9d6af-d89f-48ee-a0c5-d0e5ae241626,mexico 001,SUCCESSFUL,2021-12-09T08:38:37.230000,2021-12-07T16:46:13.871000,2021-12-09T12:33:04.720000,
564dd3b1-71d7-49b3-95b0-3958d1d8b526,mexico 001,SUCCESSFUL,2021-12-09T08:38:37.230000,2021-12-07T16:46:12.264000,2021-12-09T15:29:14.326000,
007fa2c6-e317-4dc3-9754-a586dc4b2f3b,mexico 001,SUCCESSFUL,2021-12-09T08:38:37.230000,2021-12-07T16:46:13.871000,2021-12-09T11:58:45.692000,
31f4ffa1-0489-4d93-bd53-75bab7864a8d,mexico 001,FAILED,2021-12-09T08:38:37.230000,2021-12-07T16:46:08.773000,,2021-12-09T15:33:17.653000
3c969a18-25cb-4db3-8dee-fb7025875e0d,mexico 001,SUCCESSFUL,2021-12-09T08:38:37.230000,2021-12-07T16:46:10.317000,2021-12-09T14:43:22.570000,
26faa774-5bad-4a19-a333-cc73614431b5,mexico 001,SUCCESSFUL,2021-12-09T08:38:37.230000,2021-12-07T16:46:13.871000,2021-12-09T12:25:20.688000,
a716d3ef-35e9-4b81-9966-779d05877b5f,mexico 001,SUCCESSFUL,2021-12-09T08:09:24.069000,2021-12-07T16:46:10.366000,2021-12-09T10:15:19.759000,
4ac8e9b9-0e28-490f-bde5-882dcb1fef61,mexico 001,FAILED,2021-12-09T08:09:24.069000,2021-12-07T16:46:10.207000,,2021-12-09T12:32:17.540000
0d28cebd-ca94-4abe-b151-4f87c82e51de,mexico 001,SUCCESSFUL,2021-12-08T08:48:56.270000,2021-12-07T20:37:23.675000,2021-12-08T15:13:21.752000,
dad08f6a-4216-4463-9366-32634085c9ab,mexico 001,SUCCESSFUL,2021-12-08T08:48:55.961000,2021-12-07T20:37:21.040000,2021-12-08T12:53:34.919000,
597dca71-6348-4876-87d2-5c49ce2e6f28,mexico 001,SUCCESSFUL,2021-12-08T08:48:56.167000,2021-12-07T20:37:23.706000,2021-12-08T13:29:23.936000,
9069f43a-6b81-4252-a4a4-0d331308ccec,mexico 001,SUCCESSFUL,2021-12-08T08:48:56.373000,2021-12-07T20:28:38.407000,2021-12-08T11:38:54.498000,
797221af-acff-4ba8-9b19-ca274fa42310,mexico 001,SUCCESSFUL,2021-12-08T08:48:56.064000,2021-12-07T20:37:23.524000,2021-12-08T10:21:02.827000,
a7b07db6-6734-457c-a173-01720edf3435,mexico 001,SUCCESSFUL,2021-12-08T08:48:55.854000,2021-12-07T20:37:23.459000,2021-12-08T14:21:33.079000,
b5328365-796d-4ef0-9525-ba345e4b8fc9,mexico 001,SUCCESSFUL,2021-12-09T07:50:35.321000,2021-12-07T16:46:13.871000,2021-12-09T14:01:42.059000,
a471377d-d764-4a5b-bd4b-9cdc8b218bf4,mexico 001,SUCCESSFUL,2021-12-09T07:50:35.321000,2021-12-07T16:46:08.349000,2021-12-09T12:00:32.910000,
65788622-abea-4f7c-b6ad-1ea0ff00a391,mexico 001,SUCCESSFUL,2021-12-09T07:50:35.321000,2021-12-07T16:46:08.355000,2021-12-09T09:42:34.135000,
5a1dfa98-0dcc-427c-8889-e9f0eaac99b0,mexico 001,SUCCESSFUL,2021-12-09T07:50:35.321000,2021-12-07T16:46:10.994000,2021-12-09T13:17:39.953000,
66bbf7ca-dbc2-494c-bf7d-b75a1a5058c9,mexico 001,FAILED,2021-12-09T07:50:35.321000,2021-12-07T16:46:12.969000,,2021-12-09T13:01:30.717000
d1de819a-aa6c-42bb-95d9-5720a1888501,mexico 001,FAILED,2021-12-09T07:50:35.321000,2021-12-07T16:46:10.288000,,2021-12-09T10:24:51.471000
55588f6d-d3f0-41c8-8738-e7105d092f43,mexico 001,FAILED,2021-12-09T07:50:35.321000,2021-12-07T16:46:10.288000,,2021-12-09T12:43:25.471000
ace7a8fa-ab50-44dd-9a39-8b7b083f2924,mexico 001,FAILED,2021-12-09T07:50:35.321000,2021-12-07T16:46:13.871000,,2021-12-09T10:30:58.763000
c2f2bc79-8086-49c1-a40f-f54ef4ced238,mexico 001,SUCCESSFUL,2021-12-09T07:50:35.321000,2021-12-07T16:46:14.630000,2021-12-09T11:36:25.219000,
aa7c1bb9-d6db-47b4-b448-e91ceec8ebde,mexico 001,SUCCESSFUL,2021-12-09T07:50:35.321000,2021-12-07T16:46:13.871000,2021-12-09T12:30:42.826000,2021-12-09T12:08:50.635000
295816c1-0f39-46f2-8d69-81810a8fe9ed,mexico 001,FAILED,2021-12-09T07:50:35.321000,2021-12-07T16:46:10.258000,,2021-12-09T13:25:51.193000
850bb1a6-52a0-484c-b0c6-dd4b32d2f34f,mexico 001,SUCCESSFUL,2021-12-09T07:50:35.321000,2021-12-07T16:46:10.288000,2021-12-09T10:53:42.097000,
ee3de9d8-921a-4997-8ca1-4eaaf9897a3a,mexico 001,FAILED,2021-12-14T07:53:22.177000,2021-12-09T16:39:23.710000,,2021-12-14T10:03:55.430000
eb3ac09a-4e15-4713-96d8-df458d9c8bfa,mexico 001,SUCCESSFUL,2021-12-09T08:29:10.015000,2021-12-07T16:46:12.264000,2021-12-09T10:31:20.865000,
edbf9ce5-7b61-45a6-9493-2a68471f1cde,mexico 001,SUCCESSFUL,2021-12-09T08:29:10.015000,2021-12-07T16:46:08.357000,2021-12-09T14:13:05.445000,
8996f10e-c7cf-483d-91a7-2118b0e80888,mexico 001,SUCCESSFUL,2021-12-09T08:29:10.015000,2021-12-07T16:46:10.208000,2021-12-09T14:58:52.011000,2021-12-09T13:32:06.050000
134c576c-357c-4420-8da5-657f44e08eff,mexico 001,SUCCESSFUL,2021-12-09T08:29:10.015000,2021-12-07T16:46:10.259000,2021-12-09T10:51:52.782000,
66416567-0423-442f-b79d-e017f0ea51f1,mexico 001,FAILED,2021-12-09T08:29:10.015000,2021-12-07T16:46:10.365000,,2021-12-09T12:47:58.295000
7cbebe0b-eb21-45d5-a165-3d9028c5b5fd,mexico 001,FAILED,2021-12-09T08:29:10.015000,2021-12-07T16:46:08.772000,,2021-12-09T12:15:06.990000
f277bb2b-7992-4f10-91d9-06900bc1e077,mexico 001,FAILED,2021-12-09T08:29:10.015000,2021-12-07T16:46:08.772000,,2021-12-09T10:13:11.758000
859a0a6e-f37b-486d-a055-56cf8f96755e,mexico 001,FAILED,2021-12-09T08:29:10.015000,2021-12-07T16:46:11.347000,,2021-12-09T11:13:24.758000
f731abf9-fbb2-429f-8cb6-d8b01791316d,mexico 001,FAILED,2021-12-11T07:42:58.701000,2021-12-09T16:39:26.327000,,2021-12-11T13:57:40.789000
33309e5e-c69b-424c-a8a9-8bd42f34ca89,mexico 001,SUCCESSFUL,2021-12-11T07:42:58.701000,2021-12-09T16:39:26.242000,2021-12-11T13:40:10.970000,
c2a96f2a-dea9-4e4c-833c-f2a2c59061a0,mexico 001,SUCCESSFUL,2021-12-11T07:42:58.701000,2021-12-09T16:39:26.331000,2021-12-11T15:18:25.340000,
aeb0044d-1b75-4c53-964d-b80b38e7000c,mexico 001,SUCCESSFUL,2021-12-11T07:42:58.701000,2021-12-09T16:39:25.543000,2021-12-11T14:30:35.346000,
a55701d5-968d-4e5f-96d7-a229fbf41548,mexico 001,SUCCESSFUL,2021-12-11T07:42:58.701000,2021-12-09T16:39:23.706000,2021-12-11T10:08:30.060000,
8dba754c-a952-4b6a-b1e1-4d7d1b92eecc,mexico 001,SUCCESSFUL,2021-12-11T07:42:58.701000,2021-12-09T16:39:26.324000,2021-12-11T12:46:14.601000,
6b8a8b1d-a19d-4dfc-8ca7-72cc0f323d1d,mexico 001,SUCCESSFUL,2021-12-11T07:42:58.701000,2021-12-09T16:39:26.325000,2021-12-11T11:25:50.883000,
2ca283d4-1a35-4126-95f9-d7d0439640a7,mexico 001,SUCCESSFUL,2021-12-11T07:42:58.701000,2021-12-09T16:39:26.328000,2021-12-11T10:52:50.309000,
ff75b1a7-3366-4871-975f-a4f1673c39b9,mexico 001,SUCCESSFUL,2021-12-11T07:42:58.701000,2021-12-09T16:39:23.705000,2021-12-11T12:12:43.579000,
0a8b78bd-bc22-4eab-af6e-3cfff509330f,mexico 001,SUCCESSFUL,2021-12-11T07:42:58.701000,2021-12-09T16:39:26.323000,2021-12-11T12:45:00.612000,
ca0bf446-12c1-4339-bb43-95214496b823,mexico 001,FAILED,2021-12-11T07:42:58.701000,2021-12-09T16:39:23.706000,,2021-12-11T15:58:59.358000
a57c471c-17d4-4be2-aece-b48d393d272c,mexico 001,SUCCESSFUL,2021-12-11T07:42:58.701000,2021-12-09T16:39:36.468000,2021-12-11T10:36:53.134000,
47131e60-a33a-4341-86a5-55aa43d0f83b,mexico 001,SUCCESSFUL,2021-12-11T07:42:58.701000,2021-12-09T16:39:26.331000,2021-12-11T15:19:42.695000,
046de2d3-07f3-4753-b4af-d7f83cc4dce6,mexico 001,SUCCESSFUL,2021-12-11T07:42:58.701000,2021-12-09T16:39:23.707000,2021-12-11T08:56:42.197000,
d845aaa9-2139-4219-9fee-5a7fe57cd630,mexico 001,FAILED,2021-12-11T07:42:58.701000,2021-12-09T16:39:26.368000,,2021-12-11T14:05:26.469000
eaa90eaa-a98e-40b5-a98e-353b95d23f73,mexico 001,SUCCESSFUL,2021-12-11T07:42:58.701000,2021-12-09T16:39:25.543000,2021-12-11T12:25:00.727000,
11956115-8fd3-4ec0-a989-ed826344948d,mexico 001,SUCCESSFUL,2021-12-11T07:42:58.701000,2021-12-09T16:39:26.371000,2021-12-11T15:44:13.935000,
3cca18b9-9f68-4bdb-9f34-c5346a0c1bab,mexico 001,SUCCESSFUL,2021-12-11T07:42:58.701000,2021-12-09T16:39:36.469000,2021-12-11T12:53:13.133000,
f001bfce-f37b-47dd-915f-4c83285814cd,mexico 001,SUCCESSFUL,2021-12-11T07:35:30.680000,2021-12-09T16:39:26.330000,2021-12-11T14:08:11.800000,
88fa2053-bb27-4276-9d78-a81b3b5085ec,mexico 001,SUCCESSFUL,2021-12-11T07:35:30.680000,2021-12-09T16:39:27.155000,2021-12-11T11:05:28.747000,
b2649c0d-a4ec-4009-a9a2-6320e7bbef06,mexico 001,FAILED,2021-12-11T07:35:30.680000,2021-12-09T16:39:36.473000,,2021-12-11T11:00:09.460000
f967a46b-8928-4cfa-a7fb-231b8117d8aa,mexico 001,SUCCESSFUL,2021-12-11T07:35:30.680000,2021-12-09T16:39:36.470000,2021-12-11T14:11:10.685000,
1d26a02f-17c1-4c6a-a28f-34ca0f898f0d,mexico 001,SUCCESSFUL,2021-12-11T07:35:30.680000,2021-12-09T16:39:27.155000,2021-12-11T11:03:24.422000,
2f3dd490-c3b6-49fc-82e8-7c215e140b02,mexico 001,FAILED,2021-12-11T07:35:30.680000,2021-12-09T16:39:25.543000,,2021-12-11T09:09:25.811000
bcb562a4-0311-4907-870f-eeda6321e78e,mexico 001,FAILED,2021-12-11T07:35:30.680000,2021-12-09T16:39:23.707000,,2021-12-11T14:06:17.734000
ce7410fb-7f54-4091-bc4f-a08c462684e3,mexico 001,SUCCESSFUL,2021-12-11T07:35:30.680000,2021-12-09T16:39:23.710000,2021-12-11T09:41:00.805000,
0ef89dd2-3f2f-47af-8134-015ee73b4929,mexico 001,SUCCESSFUL,2021-12-11T07:35:30.680000,2021-12-09T16:39:24.652000,2021-12-11T14:10:14.812000,
a537c906-a09d-46c1-886f-80f888f8f431,mexico 001,SUCCESSFUL,2021-12-11T07:35:30.680000,2021-12-09T16:39:36.470000,2021-12-11T11:17:16.823000,
d3622fff-6c10-4d99-bc18-c12bf3644a29,mexico 001,SUCCESSFUL,2021-12-11T07:35:30.680000,2021-12-09T16:39:25.543000,2021-12-11T14:09:03.319000,
e50972fd-1ff7-49d9-bc8b-320a5fec419b,mexico 001,SUCCESSFUL,2021-12-11T07:35:30.680000,2021-12-09T16:39:26.327000,2021-12-11T08:40:17.614000,
39b8e6d9-9961-4f96-9b4c-ece4b62d39f2,mexico 001,SUCCESSFUL,2021-12-11T07:35:30.680000,2021-12-09T16:39:24.652000,2021-12-11T12:29:27.155000,
42cb098f-d7d7-455c-833a-968bb6c1c9ee,mexico 001,SUCCESSFUL,2021-12-11T07:35:30.680000,2021-12-09T16:39:25.543000,2021-12-11T09:10:41.993000,
b386b3a2-1d91-44ee-b15e-cd4bce824e0f,mexico 001,SUCCESSFUL,2021-12-09T08:02:35.935000,2021-12-07T16:46:10.320000,2021-12-09T16:07:31.284000,
8d487686-5331-4aaa-90d1-43f085dd4858,mexico 001,SUCCESSFUL,2021-12-09T08:02:35.935000,2021-12-07T16:46:12.969000,2021-12-09T14:45:37.510000,
bef3cbec-8dc4-4196-b356-fbbfd8033efb,mexico 001,SUCCESSFUL,2021-12-09T08:02:35.935000,2021-12-07T16:46:10.209000,2021-12-09T13:58:53.718000,
b58b1571-557e-4afb-804b-505119315323,mexico 001,SUCCESSFUL,2021-12-09T08:02:35.935000,2021-12-07T16:46:08.349000,2021-12-09T12:05:47.707000,
aaaf65a1-45fe-4b0b-a12b-5cddf02c973e,mexico 001,SUCCESSFUL,2021-12-09T08:02:35.935000,2021-12-07T16:46:10.208000,2021-12-09T09:27:30.681000,
90c69760-70b9-41ae-9d7a-711d10854ccc,mexico 001,SUCCESSFUL,2021-12-09T08:02:35.935000,2021-12-07T16:46:08.773000,2021-12-09T16:27:44.733000,
6612067c-15a4-45bb-bf93-c70058d4b3ef,mexico 001,SUCCESSFUL,2021-12-09T08:02:35.935000,2021-12-07T16:46:07.872000,2021-12-09T14:10:43.605000,
7e4fe728-3546-4b4e-b224-551b8c1e35cd,mexico 001,SUCCESSFUL,2021-12-09T08:02:35.935000,2021-12-07T16:46:12.968000,2021-12-09T15:40:21.846000,
768dff29-564f-49b2-bc41-6c2277cb4055,mexico 001,SUCCESSFUL,2021-12-09T08:02:35.935000,2021-12-07T16:46:10.994000,2021-12-09T14:30:49.827000,
500efc39-f403-43de-be8a-502b1c3a3228,mexico 001,SUCCESSFUL,2021-12-09T08:02:35.935000,2021-12-07T16:46:10.204000,2021-12-09T11:23:24.706000,
cb9d088a-1512-4ae4-a9fb-46149e4f6b62,mexico 001,SUCCESSFUL,2021-12-09T08:02:35.935000,2021-12-07T16:46:07.872000,2021-12-09T10:28:43.401000,
2a79b94b-c7dd-4123-b8f6-00d184ba0728,mexico 001,SUCCESSFUL,2021-12-09T08:02:35.935000,2021-12-07T16:46:10.318000,2021-12-09T09:59:26.493000,
47f7caad-6e87-4e86-809f-3b50f410aeea,mexico 001,SUCCESSFUL,2021-12-09T08:02:35.935000,2021-12-07T16:46:11.347000,2021-12-09T12:23:14,
a802ba11-ad92-4412-b5ac-bae090bf0306,mexico 001,FAILED,2021-12-13T08:40:23.582000,2021-12-10T17:04:55.959000,,2021-12-13T13:14:00.280000
bad7c662-a960-4840-9caa-2a55e4180dad,mexico 001,SUCCESSFUL,2021-12-13T08:40:23.582000,2021-12-10T17:04:55.960000,2021-12-13T12:19:12.097000,
9c4dcacf-3c6e-42ab-bc1a-1cf82ec3d333,mexico 001,FAILED,2021-12-13T08:40:23.582000,2021-12-10T17:13:39.496000,,2021-12-13T11:22:58.026000
01f63ad8-9759-4adc-bb12-59712bd40296,mexico 001,SUCCESSFUL,2021-12-13T08:40:23.582000,2021-12-10T17:04:58.939000,2021-12-13T11:57:47.266000,
e0c40821-b99d-481c-87d6-edfeedf16400,mexico 001,SUCCESSFUL,2021-12-13T08:40:23.582000,2021-12-10T17:04:55.959000,2021-12-13T10:48:08.703000,
73aa2c64-fac1-4361-b54b-36ba45d0f43f,mexico 001,FAILED,2021-12-13T08:40:23.582000,2021-12-10T17:04:55.959000,,2021-12-13T12:50:23.051000
00117e2f-91e6-469c-9963-e36e672af502,mexico 001,FAILED,2021-12-13T08:40:23.582000,2021-12-10T17:04:58.912000,,2021-12-13T14:30:13.827000
9fc0f827-1c33-4349-b12b-6b24ebd1ea3b,mexico 001,SUCCESSFUL,2021-12-13T08:40:23.582000,2021-12-10T17:04:58.953000,2021-12-13T14:01:58.716000,
83dfb46d-ac46-4c0a-a784-790965871344,mexico 001,SUCCESSFUL,2021-12-14T08:16:46.438000,2021-12-09T16:39:23.710000,2021-12-14T14:18:06.322000,
20210c71-f03c-40c2-8110-e75db6f65e71,mexico 001,SUCCESSFUL,2021-12-14T08:16:46.438000,2021-12-07T16:46:12.265000,2021-12-14T13:27:53.938000,
cd305428-4813-48ee-a509-8ea6c439935d,mexico 001,SUCCESSFUL,2021-12-14T07:31:55.755000,2021-12-09T16:39:24.140000,2021-12-14T09:55:48.600000,
cfb109b1-0fb3-4614-8ff2-cf6b24d33180,mexico 001,SUCCESSFUL,2021-12-13T10:18:40.384000,2021-12-10T17:04:58.934000,2021-12-13T14:32:51.924000,
8e05cd54-dc6e-4b06-9a6d-2528a43f9dc9,mexico 001,SUCCESSFUL,2021-12-13T10:18:40.384000,2021-12-10T17:04:55.959000,2021-12-13T15:22:29.257000,
20e280a9-f213-4f52-98d1-9ef5113a4771,mexico 001,SUCCESSFUL,2021-12-13T10:18:40.384000,2021-12-10T17:04:55.960000,2021-12-13T13:01:25.327000,
