id_paquete,id_monitoreo,arreglo_estados,complemento_estado,fecha_creado
bb3b13ad-7885-4215-911e-629858fe3c7b,FEISVIGB5ZWF7J5C0MYK,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:20:37.193000
c12d7733-88e6-4966-bac7-581d98e03869,YWWVRM3DSYLA0OYQNEBT,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:50:17.592000
d6ec1de2-2653-4ca6-be69-bf719e6348ff,AYGT1IRUA3TPIC1TINQU,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T17:59:48.560000
9ade5094-cb11-4ca8-a4ec-7824611980ca,MKPEIJLWU3RB7PXTRKT9,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:23:07.347000
ca0dc11c-6d8b-46d9-aa63-d2c57328a9c4,Y8KD0FQWQCUDGKZP0TIZ,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T14:11:39.706000
f135e8e9-7c84-423e-ae54-500ebb88ccc5,UMNQHDMN39C3NZKWQTVW,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T13:04:58.009000
1c347ec5-db5f-4eee-807c-5264a666bef4,LQR6HGESTDWLTOLFQ2D4,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:12:05.398000
41f317af-f3e0-4a40-9d87-2c4a8880cd34,ZQYD1SWJCOV3DT99UITI,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:36:11.871000
4cb9c1c4-81fd-4a56-ba5f-714939b80fa6,LUTBVPHNNX6YQPFOEFCU,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T14:02:35.567000
68a6a272-a880-481c-8ffd-22822167f047,GVJGDGFQHRQPBCQBDZ99,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T18:05:47.027000
df3c4aad-e1d6-4814-8a26-0ca0ff5825ad,GP8WWZ75X4JMYWJ7WBFP,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T15:37:05.218000
96f3903f-49e9-40e4-9638-b9c3b41d7028,IKUUHYABAJQOBP0AIZCJ,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T13:15:46.031000
f80ddf4f-6257-4fee-a79b-345a9f9dfad2,OYIUFV99HNIBYQMBR8QE,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:45:25.076000
790fc7c4-a323-44bd-b168-3b18852d4ae9,XTL08TFGMG5UF2X6QX3J,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T15:08:37.339000
99b57402-72d0-4872-8557-98efcd60424e,QMKAROIYBAIT0OKYTEK5,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T18:30:05.626000
9f5d2e22-9188-4e2d-977f-76f3d6e40958,D1N3CZO4HOSIRXY3RPTB,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:29:15.053000
c0e52ca9-a97a-45eb-aa03-f68c13594f7e,SSCJYRVP6F18J8COV94O,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:50:07.806000
79579be4-6ea2-4a75-8bec-948ae20b42b2,G5FEWDPOVWGIUFYHA8W2,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T14:51:34.276000
2fce7e83-da63-41d5-9bd3-77217ded2da0,8MF61N0XNKHRK0STR9HQ,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:21:54.166000
20ca7fd7-6409-4813-8520-4807fbdce0a6,AYI0INZ9GSJQAYK3CKIH,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:17:56.531000
89172be0-557f-4bba-a950-f869b7a1130f,A3M20DTSSZ2HLMIJJANE,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T13:41:04.288000
6fb319f6-db04-48f8-aa79-ac301541a220,D5KQFJIWF4ZBHIZGDQM4,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T17:53:46.877000
ef3ffdc1-3902-4e63-89bc-c670a5fa40e3,ITU810Y4TRM0IXANTVLD,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:43:11.184000
d8467dd0-2e38-4e8b-b575-1945ebae6027,B9RMLYVSIV0BYZ17FDB8,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T15:44:00.128000
745ad8bb-55c7-467f-9d78-03c44315ea80,JKFYYTFXJ0APZGIEKESH,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:40:43.785000
150af49e-cd84-490f-bc39-5ccce6ea32ec,ZZIVLASXMPSQLNDYIBCF,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T16:24:15.937000
303882c2-ec0c-4d38-a1fa-b53bf5a8fb63,NGE1RSTNGMR9QJKUOLZA,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T15:54:01.893000
b9cfd088-bc29-4cac-8044-401c169ce9a6,9QTJYDZUHNHGIWVMZYP5,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T18:13:11.089000
755076f8-0bcd-45ac-83b3-2dce0ebd08bd,E9OGFWHVBA5V22OB7RIM,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:22:42.148000
28083164-e0d0-42b3-9b45-081d481d57b5,4FQJGTP0FVRZDOGIHUGW,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T16:11:03.672000
49e91da4-4231-42d0-8609-eedccb2aeb2e,IOVEU73RSXWXUPTKFYQN,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T17:07:04.180000
a19ea186-95f4-4d76-a75b-9cb5a783dac8,XVPBUILOJJVZPCZ3TP4U,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:30:20.952000
3713460d-adf6-428b-82aa-0aed280af50e,W5PGWCIHAEUDEEFKENDX,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T14:33:43.484000
1b65bbf4-b9ce-46ec-81e3-847efc776683,VGM5MYNPGRMLSQWESCDI,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:31:40.807000
0743b1dc-23ae-4080-8e29-612941de41bd,YVBI3P65KAZKRQJLOEGC,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T16:00:15.576000
5ac717f4-236c-4265-b354-4cc419de044e,Z6DVTGQYLNAMAENQ11PB,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:57:07.588000
aece7648-8492-4b0d-8df3-ee45423d80e8,BTIGFFAZN7ZNZU6S2IWF,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:59:40.051000
c0653f26-fa47-4ad1-8a4a-8b0bbfdcec12,LHVEUGUA9ZE9KFZAPKS2,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T13:54:43.243000
1539c521-929f-410d-b417-3112c43b72f7,ZGCLDEMZIBYVYGSBF4TZ,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:52:18.696000
779f50ae-6b7a-47fd-9715-53897995d4d3,LZYRY28221ZNFSEBSMF2,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T09:51:45.114000
69449b9f-8a00-4bd1-9217-bf65c7837a3d,IFZS8CGXDXXOHHYGMRSF,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:23:50.057000
e48ee0ec-0cc1-4b2c-8152-c3ad1247289b,2QIK3ZM0THX9J3KPKXJX,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:03:34.475000
a76d208c-fa94-4947-810c-9ce884b59cc5,IYCOGFEZYPH2MPXXINFP,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:52:17.826000
9fc0b100-4b55-49e6-a1ce-70a56d9ef3be,S8G5VXP941HKNSXDOCWH,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:13:37.389000
b216564b-1ed7-4cc1-86c4-2ef3aebe34b1,4JYHX9HJYWVUPJVRBCDH,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:01:24.013000
8179f367-92fe-4c8b-91ae-faa6424934d1,IUYWCARJLFCKWVLG32YP,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:02:34.575000
c49d27f2-060c-4557-82b9-dc30bdee58f4,T5HE7KRMEWSJYF3FATDB,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:58:36.967000
78fbe6f9-a9a9-43c0-b555-4b12c427c9fa,BZD4RFR2YV8VHBCECUWZ,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:56:56.411000
197c20b5-e139-4ea1-a9b0-e3a3d6b23edd,ZO6MYZ0ODMODLQUNVWKH,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T13:24:58.648000
2b855985-621b-42a2-8cbd-9e34980e04f8,HVHAQKR6CAAIVKQY7M7F,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:56:15.083000
6d306811-4966-446c-9b0a-f01f62079052,YT4NPJGDQLSAWGISODZI,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:09:14.296000
39f88aca-1444-4347-9b36-2d0b7493158d,PWG5ACCOUWE7ITECURVG,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T13:42:49.551000
2f11dea4-f6ff-4260-9c5a-4b15ff1f5bc0,FJGWO6POR1SKHBQ50GOC,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:14:05.370000
b18c00af-95b6-4112-8ebc-ebe599539233,KSDNZUHQWCDLOIXRIAVS,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:13:42.471000
654d7605-7698-4953-a488-f6e402359892,GI6IJXWSFZ4LEZSKIWIJ,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:17:22.813000
fcba169c-31f8-4d62-a4c0-f52829afce34,8A2PRESBQXJDRW8VQJIR,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T09:34:19.744000
40c91f90-e059-4417-a272-aa3d64c01351,3DYJPV4C2BYD0C1KGC9F,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T13:04:34.107000
c496e86d-224e-4cd8-8c1f-c3ab163bac42,QAOFHDS2ZZQY7VZ1WTLB,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:18:01.434000
4692998e-dcb9-4705-89e5-28d1c10ec86a,5YXMGZ7KKBRTXHH4ZBMD,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:25:20.006000
cc0c862f-2bdd-4248-b28b-53788705dd96,GHUHBOYU2LBHJCJDE7J0,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:20:47.495000
81d9058d-5293-4d2d-bd2d-6100b82d5770,OP8MUZGAQBMBKQV21EJY,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T17:16:24.431000
6ee345da-e19a-49d3-be94-0ee8813decbb,0QY3PPWSN3KTXMXK0TK0,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T15:10:11.631000
bc07ff48-cb50-48ad-9f56-46c8785ad496,KCFNFFQAAE25HF3CB3R6,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:36:24.508000
8613405b-e781-4d79-a9c2-a44dc0ddab14,CZZIQD9GESNSPRGTD4ID,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:25:15.205000
b51adeb7-c6ff-4fcb-a895-0f907b1adb53,EOF4ZNDZQSIOQ0ZML81D,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T14:05:13.872000
87251901-ba82-42b5-9f39-c2a0b5e1ea28,B7FCWXCPWZOYGJLZ1HUY,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:24:25.172000
bb8c176c-208f-48bb-a111-0c21f4c6c6ca,G8ZYO2YQBKX0RANFEYUW,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T14:27:08.022000
0be41e55-1245-4ed0-bd6e-1dc2b6abb2a9,ZBEOXWAHUGUNL1Y1IDTG,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T12:18:11.267000
d100cb87-13eb-4d5e-985d-87527c25b361,3AYMRR6EVX5IVHTAUTJB,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:18:06.640000
a2516cd8-e21b-45e8-a633-48eaf7a54984,M2BYEE6WMTNE2VPQKZES,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T10:40:42.417000
4aaaf975-d06e-4d84-b6e0-f8730b7e6e31,0WHRQWBR4U5OHIEWFD7T,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:35:21.977000
53be24cd-f22e-4aa1-8399-e7b82387cd36,IVFYVP7HYRT7WOPTKOAK,"[DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,OUT_FOR_DELIVERY,ARRIVAL_SCAN,ARRIVAL_SCAN,CREATED,CREATED]","[ORIGIN_SCAN,ORIGIN_SCAN]",2021-12-10T11:11:25.876000
